case_id,code_replicate,n,k,redundancy,rate,family,transform,tau,direction,collision_fraction,collision_log2_fraction,system_rank,consistent,full_orbit_invariance
OA128_R16_DENSE,15,128,112,16,0.875,dense,tau62_d3,62,3,0.0,-inf,2,False,False
OA128_R16_DENSE,15,128,112,16,0.875,dense,tau63_d1,63,1,0.0,-inf,1,False,False
OA128_R16_DENSE,15,128,112,16,0.875,dense,tau63_d2,63,2,0.0,-inf,0,False,False
OA128_R16_DENSE,15,128,112,16,0.875,dense,tau63_d3,63,3,0.0,-inf,1,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau1_d1,1,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau1_d2,1,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau1_d3,1,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau2_d1,2,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau2_d2,2,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau2_d3,2,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau3_d1,3,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau3_d2,3,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau3_d3,3,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau4_d1,4,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau4_d2,4,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau4_d3,4,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau5_d1,5,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau5_d2,5,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau5_d3,5,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau6_d1,6,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau6_d2,6,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau6_d3,6,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau7_d1,7,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau7_d2,7,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau7_d3,7,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau8_d1,8,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau8_d2,8,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau8_d3,8,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau9_d1,9,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau9_d2,9,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau9_d3,9,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau10_d1,10,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau10_d2,10,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau10_d3,10,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau11_d1,11,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau11_d2,11,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau11_d3,11,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau12_d1,12,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau12_d2,12,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau12_d3,12,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau13_d1,13,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau13_d2,13,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau13_d3,13,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau14_d1,14,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau14_d2,14,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau14_d3,14,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau15_d1,15,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau15_d2,15,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau15_d3,15,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau16_d1,16,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau16_d2,16,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau16_d3,16,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau17_d1,17,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau17_d2,17,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau17_d3,17,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau18_d1,18,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau18_d2,18,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau18_d3,18,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau19_d1,19,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau19_d2,19,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau19_d3,19,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau20_d1,20,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau20_d2,20,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau20_d3,20,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau21_d1,21,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau21_d2,21,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau21_d3,21,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau22_d1,22,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau22_d2,22,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau22_d3,22,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau23_d1,23,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau23_d2,23,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau23_d3,23,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau24_d1,24,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau24_d2,24,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau24_d3,24,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau25_d1,25,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau25_d2,25,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau25_d3,25,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau26_d1,26,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau26_d2,26,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau26_d3,26,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau27_d1,27,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau27_d2,27,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau27_d3,27,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau28_d1,28,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau28_d2,28,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau28_d3,28,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau29_d1,29,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau29_d2,29,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau29_d3,29,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau30_d1,30,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau30_d2,30,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau30_d3,30,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau31_d1,31,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau31_d2,31,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau31_d3,31,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau32_d1,32,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau32_d2,32,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau32_d3,32,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau33_d1,33,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau33_d2,33,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau33_d3,33,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau34_d1,34,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau34_d2,34,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau34_d3,34,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau35_d1,35,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau35_d2,35,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau35_d3,35,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau36_d1,36,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau36_d2,36,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau36_d3,36,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau37_d1,37,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau37_d2,37,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau37_d3,37,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau38_d1,38,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau38_d2,38,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau38_d3,38,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau39_d1,39,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau39_d2,39,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau39_d3,39,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau40_d1,40,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau40_d2,40,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau40_d3,40,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau41_d1,41,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau41_d2,41,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau41_d3,41,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau42_d1,42,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau42_d2,42,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau42_d3,42,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau43_d1,43,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau43_d2,43,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau43_d3,43,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau44_d1,44,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau44_d2,44,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau44_d3,44,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau45_d1,45,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau45_d2,45,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau45_d3,45,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau46_d1,46,1,0.0,-inf,15,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau46_d2,46,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau46_d3,46,3,0.0,-inf,15,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau47_d1,47,1,0.0,-inf,15,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau47_d2,47,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau47_d3,47,3,0.0,-inf,15,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau48_d1,48,1,0.0,-inf,14,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau48_d2,48,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau48_d3,48,3,0.0,-inf,14,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau49_d1,49,1,0.0,-inf,14,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau49_d2,49,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau49_d3,49,3,0.0,-inf,14,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau50_d1,50,1,0.0,-inf,14,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau50_d2,50,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau50_d3,50,3,0.0,-inf,14,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau51_d1,51,1,0.0,-inf,13,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau51_d2,51,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau51_d3,51,3,0.0,-inf,13,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau52_d1,52,1,0.0,-inf,12,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau52_d2,52,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau52_d3,52,3,0.0,-inf,12,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau53_d1,53,1,0.0,-inf,11,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau53_d2,53,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau53_d3,53,3,0.0,-inf,11,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau54_d1,54,1,0.0,-inf,10,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau54_d2,54,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau54_d3,54,3,0.0,-inf,10,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau55_d1,55,1,0.0,-inf,9,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau55_d2,55,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau55_d3,55,3,0.0,-inf,9,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau56_d1,56,1,0.0,-inf,8,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau56_d2,56,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau56_d3,56,3,0.0,-inf,8,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau57_d1,57,1,0.0,-inf,7,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau57_d2,57,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau57_d3,57,3,0.0,-inf,7,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau58_d1,58,1,0.0,-inf,6,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau58_d2,58,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau58_d3,58,3,0.0,-inf,6,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau59_d1,59,1,0.0,-inf,5,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau59_d2,59,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau59_d3,59,3,0.0,-inf,5,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau60_d1,60,1,0.0,-inf,4,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau60_d2,60,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau60_d3,60,3,0.0,-inf,4,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau61_d1,61,1,0.0,-inf,3,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau61_d2,61,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau61_d3,61,3,0.0,-inf,3,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau62_d1,62,1,0.0,-inf,2,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau62_d2,62,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau62_d3,62,3,0.0,-inf,2,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau63_d1,63,1,0.0,-inf,1,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau63_d2,63,2,0.0,-inf,0,False,False
OA128_R16_DENSE,16,128,112,16,0.875,dense,tau63_d3,63,3,0.0,-inf,1,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau1_d1,1,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau1_d2,1,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau1_d3,1,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau2_d1,2,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau2_d2,2,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau2_d3,2,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau3_d1,3,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau3_d2,3,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau3_d3,3,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau4_d1,4,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau4_d2,4,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau4_d3,4,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau5_d1,5,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau5_d2,5,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau5_d3,5,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau6_d1,6,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau6_d2,6,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau6_d3,6,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau7_d1,7,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau7_d2,7,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau7_d3,7,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau8_d1,8,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau8_d2,8,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau8_d3,8,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau9_d1,9,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau9_d2,9,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau9_d3,9,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau10_d1,10,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau10_d2,10,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau10_d3,10,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau11_d1,11,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau11_d2,11,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau11_d3,11,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau12_d1,12,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau12_d2,12,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau12_d3,12,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau13_d1,13,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau13_d2,13,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau13_d3,13,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau14_d1,14,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau14_d2,14,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau14_d3,14,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau15_d1,15,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau15_d2,15,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau15_d3,15,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau16_d1,16,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau16_d2,16,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau16_d3,16,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau17_d1,17,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau17_d2,17,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau17_d3,17,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau18_d1,18,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau18_d2,18,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau18_d3,18,3,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau19_d1,19,1,1.52587890625e-05,-16.0,16,True,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau19_d2,19,2,0.0,-inf,0,False,False
OA128_R16_DENSE,17,128,112,16,0.875,dense,tau19_d3,19,3,1.52587890625e-05,-16.0,16,True,False
